21:07:41: Executing 'runIde --stacktrace'...

Download https://services.gradle.org/distributions/gradle-8.9-bin.zip, took 5 s 744 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlinx/kotlinx-serialization-core/1.6.3/kotlinx-serialization-core-1.6.3.pom, took 22 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlinx/kotlinx-serialization-core/1.6.3/kotlinx-serialization-core-1.6.3.module, took 25 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlin/kotlin-stdlib-common/1.9.22/kotlin-stdlib-common-1.9.22.pom, took 20 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-core/2.14.2/jackson-core-2.14.2.pom, took 23 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-core/2.14.2/jackson-core-2.14.2.module, took 20 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlin/kotlin-stdlib-common/1.9.23/kotlin-stdlib-common-1.9.23.pom, took 20 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlin/kotlin-stdlib-jdk7/1.9.21/kotlin-stdlib-jdk7-1.9.21.pom, took 26 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlinx/kotlinx-serialization-core-jvm/1.6.3/kotlinx-serialization-core-jvm-1.6.3.pom, took 22 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlinx/kotlinx-serialization-core-jvm/1.6.3/kotlinx-serialization-core-jvm-1.6.3.module, took 21 ms
Download https://repo.maven.apache.org/maven2/com/squareup/retrofit2/converter-jackson/2.9.0/converter-jackson-2.9.0.jar, took 22 ms
Download https://repo.maven.apache.org/maven2/com/squareup/retrofit2/converter-jaxb/2.9.0/converter-jaxb-2.9.0.jar, took 26 ms
Download https://repo.maven.apache.org/maven2/com/squareup/retrofit2/retrofit/2.11.0/retrofit-2.11.0.jar, took 52 ms
Download https://repo.maven.apache.org/maven2/io/github/pdvrieze/xmlutil/serialization-jvm/0.86.3/serialization-jvm-0.86.3.jar, took 78 ms
Download https://repo.maven.apache.org/maven2/io/github/pdvrieze/xmlutil/core-jvm/0.86.3/core-jvm-0.86.3.jar, took 79 ms
Download https://repo.maven.apache.org/maven2/com/squareup/okio/okio/2.4.3/okio-2.4.3.jar, took 60 ms
Download https://repo.maven.apache.org/maven2/org/jboss/xnio/xnio-nio/3.8.16.Final/xnio-nio-3.8.16.Final.jar, took 39 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/intellij/plugins/structure-base/3.284/structure-base-3.284.jar, took 67 ms
